code,name,batch_id,formal,evidence_count,sources,decision,target_entityType,reason
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-24094FD774605F92,卵圆孔未闭应与小房间隔缺损相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-F7CECD8190F15187"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""成人常见先天性心血管病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-C858EFADF097CF05,参照“冠心病”“糖尿病”相关章节,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-3AC23B586669B5CF"", ""source_type"": ""SourceSection"", ""source_name"": ""糖尿病与冠心病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3E50D2B3FEC1E4A8,参照“高血压”“糖尿病”相关章节,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-9E72B5DADBDC0615"", ""source_type"": ""SourceSection"", ""source_name"": ""糖尿病与高血压""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-DD5781119FC5A24E,合并反流和二尖瓣病变者多为风湿性心脏瓣膜病,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-VHD-AS"", ""source_type"": ""Disease"", ""source_name"": ""主动脉瓣狭窄""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-01FFEC6212C8935F,合并肺动脉高压者应与原发性肺动脉高压及法洛四联症鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-F7CECD8190F15187"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""成人常见先天性心血管病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-F7923C54E944468F,同时需排除冠心病的某些并发症,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-10A4B8FA3DB255E6"", ""source_type"": ""SourceSection"", ""source_name"": ""缺血性心肌病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-1547DF85C0CA50C9,因此需要鉴别诊断,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-B2E03CDC8FB6BAC7"", ""source_type"": ""SourceSection"", ""source_name"": ""不稳定型心绞痛和非 ST 段抬高型心肌梗死""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-9916DD8C474F2793,夜间收缩压平均值≥120mmHg和/或舒张压平均值≥70mmHg来诊断高血压,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HTN-ESSENTIAL"", ""source_type"": ""Disease"", ""source_name"": ""原发性高血压""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-6BFC2580E124251F,夹层可产生多系统血管的压迫,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-AORTA-AD"", ""source_type"": ""Disease"", ""source_name"": ""主动脉夹层""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-7A8C01BA74052BA6,对于中高危的可疑主动脉夹层病人,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-AORTA-AD"", ""source_type"": ""Disease"", ""source_name"": ""主动脉夹层""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-97D1DC6609EA05E3,导致组织缺血或夹层破入某些器官,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-AORTA-AD"", ""source_type"": ""Disease"", ""source_name"": ""主动脉夹层""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-C2AF73A74CE02D55,尤其是与心力衰竭相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-EFFUSION"", ""source_type"": ""Disease"", ""source_name"": ""心包积液及心脏压塞""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-E0CF6161C09A89B4,常累及肾动脉而有肾性高血压,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PAD-LEAD"", ""source_type"": ""Disease"", ""source_name"": ""下肢动脉硬化闭塞症""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-773B0585813753A2,常规实验室检查有助于鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HF-CHF"", ""source_type"": ""Disease"", ""source_name"": ""慢性心力衰竭""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-95C3669AE601ABA7,应注意与肝硬化、结核性腹膜炎等相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-CONSTRICTIVE"", ""source_type"": ""Disease"", ""source_name"": ""缩窄性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-0FDA1416B09D0623,必须注意排除器质性心脏病,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-VTE"", ""source_type"": ""Disease"", ""source_name"": ""静脉血栓症""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-91902AD4ABEDC07A,急性心包炎与肺栓塞相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-ACUTE"", ""source_type"": ""Disease"", ""source_name"": ""急性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-A6DF09C52922FA7A,房室传导阻滞可以发生在房室结、希氏束以及束支等不同的部位,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-ARR-AVB"", ""source_type"": ""Disease"", ""source_name"": ""房室传导阻滞""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-2689F37EB12C1F17,排除其他疾病后,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-CM-MYOCARDITIS"", ""source_type"": ""Disease"", ""source_name"": ""心肌炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-B65A5C7162652067,排除继发性病因后,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-CM-RCM"", ""source_type"": ""Disease"", ""source_name"": ""限制型心肌病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-7A9ADA1584717C1E,排除诊断：无论有/无确定的替代诊断指标,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""CAT-CARD-IE"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""感染性心内膜炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3A2F24C552275B53,无青紫者应与扩张型心肌病和心包积液鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-F7CECD8190F15187"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""成人常见先天性心血管病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-880888BDF0ADF5DA,暴发性重症心肌炎：暴发性发病,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-CM-MYOCARDITIS"", ""source_type"": ""Disease"", ""source_name"": ""心肌炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-80ED939AE528005A,有青紫者应与其他青紫型先天性心脏病及三尖瓣闭锁鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-F7CECD8190F15187"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""成人常见先天性心血管病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-7390C2E04FB5CD0D,有高血压史的胸痛病人需要除外主动脉夹层动脉瘤破裂,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-ACUTE"", ""source_type"": ""Disease"", ""source_name"": ""急性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-03F03D7551AB8758,本病应与多发性大动脉炎累及髂动脉者、血栓闭塞性脉管炎（又称Buerger病）相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PAD-LEAD"", ""source_type"": ""Disease"", ""source_name"": ""下肢动脉硬化闭塞症""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-AA22B3DE01B08C31,根据心脏原有的基础疾病如冠心病、高血压、瓣膜病、先天性心脏病或心肌病等病史,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-EFFUSION"", ""source_type"": ""Disease"", ""source_name"": ""心包积液及心脏压塞""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5CD45CC4A3D7565B,病人既往有高血压史,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HTN-ESSENTIAL"", ""source_type"": ""Disease"", ""source_name"": ""原发性高血压""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-EC358B711C8EA6C7,相应疾病鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-AORTA-AD"", ""source_type"": ""Disease"", ""source_name"": ""主动脉夹层""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-9EACF9337A026FE5,破口入心包腔可出现急性心包炎的心电图改变,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-ACUTE"", ""source_type"": ""Disease"", ""source_name"": ""急性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-D4DB42D4FC02D366,缩窄性心包炎多可根据典型的临床表现及辅助检查诊断,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-CONSTRICTIVE"", ""source_type"": ""Disease"", ""source_name"": ""缩窄性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-8B97CD1496EFAB17,缺血性溃疡伴有剧痛应与神经病变、下肢静脉曲张所致溃疡鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PAD-LEAD"", ""source_type"": ""Disease"", ""source_name"": ""下肢动脉硬化闭塞症""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-7AEFCD50559D674F,而是多种因素作用于不同环节所致,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-CAD-ATHEROSCLEROSIS"", ""source_type"": ""Disease"", ""source_name"": ""动脉粥样硬化""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-9944DDB151E49CC1,肺动脉瓣狭窄、肥厚型心肌病鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-F7CECD8190F15187"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""成人常见先天性心血管病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5621993B41F09DD5,肺栓塞多见于长期卧床及行动不便病人,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-ACUTE"", ""source_type"": ""Disease"", ""source_name"": ""急性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-7A4F61515126867F,肺静脉畸形引流、肺动脉瓣狭窄及小型室间隔缺损等鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-F7CECD8190F15187"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""成人常见先天性心血管病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3BD171747DF1FBB0,胸痛伴心电图ST段抬高者与急性心肌梗死鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-ACUTE"", ""source_type"": ""Disease"", ""source_name"": ""急性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-0DAAE4AC0FF1EE95,表3-10-12023版ESC感染性心内膜炎诊断标准3.鉴别诊断本病可涉及全身多脏器,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""CAT-CARD-IE"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""感染性心内膜炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-23BD9DCBA4628EFF,表3-12-1主动脉夹层的高危特征由于本病多以急性胸痛为首要症状,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-AORTA-AD"", ""source_type"": ""Disease"", ""source_name"": ""主动脉夹层""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-AF7B4DD3C47F86CE,表3-4-5心绞痛和急性心肌梗死的鉴别诊断要点2.主动脉夹层胸痛一开始即达高峰,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-722816481922DDE6"", ""source_type"": ""SourceSection"", ""source_name"": ""急性 ST 段抬高型心肌梗死""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-8B703F91875090D0,超声心动图、胸部CT、CMR可鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HF-CHF"", ""source_type"": ""Disease"", ""source_name"": ""慢性心力衰竭""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-436D17245A489BAE,超声心动图有助于鉴别生理性杂音、三尖瓣反流、室间隔缺损、左心室或右心室流出道梗阻等,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-VHD-MR"", ""source_type"": ""Disease"", ""source_name"": ""二尖瓣反流""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-E0811F4F81ED2CDB,超声心动图有助于鉴别相对性二尖瓣狭窄、左房黏液瘤、三尖瓣狭窄和原发性肺动脉高压等,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-VHD-MS"", ""source_type"": ""Disease"", ""source_name"": ""二尖瓣狭窄""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-C74656217E62F4B9,跛行应与椎管狭窄、关节炎、骨筋膜隔室综合征等所致的假性跛行相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PAD-LEAD"", ""source_type"": ""Disease"", ""source_name"": ""下肢动脉硬化闭塞症""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-705E72663211F2F4,还应与其他原因引起的心力衰竭相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-PERICARD-CONSTRICTIVE"", ""source_type"": ""Disease"", ""source_name"": ""缩窄性心包炎""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-A2625491989BCEB0,鉴别诊断主要与先天性青紫型心脏畸形鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-C0CAB3C24C54A72F"", ""source_type"": ""SourceSection"", ""source_name"": ""艾森门格综合征""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-C412B93CD706EAD3,鉴别诊断主要考虑急性冠脉综合征和急性肺栓塞,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-AORTA-AD"", ""source_type"": ""Disease"", ""source_name"": ""主动脉夹层""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-DCCE680937A39D18,鉴别诊断应考虑原发性肺动脉扩张,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-F7CECD8190F15187"", ""source_type"": ""DiseaseCategory"", ""source_name"": ""成人常见先天性心血管病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5C7037DA313AEC9D,鉴别诊断需要考虑以下疾病,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-722816481922DDE6"", ""source_type"": ""SourceSection"", ""source_name"": ""急性 ST 段抬高型心肌梗死""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-BC2B9A8B20CBB4A4,除基础心脏病体征有助于鉴别外,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HF-CHF"", ""source_type"": ""Disease"", ""source_name"": ""慢性心力衰竭""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-3A1C13EFDD6F8AC9,需鉴别其他引起心脏增大和心力衰竭的病因,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-10A4B8FA3DB255E6"", ""source_type"": ""SourceSection"", ""source_name"": ""缺血性心肌病""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-08F5ECD74D64908F,风湿热-鉴别诊断,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""TXTSEC-CARD-0F3F1129A0D9863D"", ""source_type"": ""SourceSection"", ""source_name"": ""风湿热""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-C0E5D13D60553A2E,首先需要与肺部疾病鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HF-CHF"", ""source_type"": ""Disease"", ""source_name"": ""慢性心力衰竭""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-5CED3E51131ADB90,高血压诊断根据诊室测量的血压值,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HTN-ESSENTIAL"", ""source_type"": ""Disease"", ""source_name"": ""原发性高血压""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-F8FBE548CDF57F39,（二）鉴别诊断1.肺部疾病心衰最常见的症状为呼吸困难,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-HF-CHF"", ""source_type"": ""Disease"", ""source_name"": ""慢性心力衰竭""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
CARD-SKELETON-FULL-20260709-DIFFERENTIALDIAGNOSIS-F6859249B2A5BEEA,（二）鉴别诊断临床上主动脉瓣狭窄应与下列情况的主动脉瓣区收缩期杂音相鉴别,CARD-SKELETON-FULL-20260709,False,1,"[{""source_code"": ""DIS-CARD-VHD-AS"", ""source_type"": ""Disease"", ""source_name"": ""主动脉瓣狭窄""}]",retype_to_clinical_rule_differential_point,ClinicalRule,句子型鉴别要点改为ClinicalRule；短疾病/状态名保留为DifferentialDiagnosis待补鉴别规则
